id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8088337,4,2015-08-31,2015-09-14,75.0,9.0,10.0,9.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,14,1.71
5519994,2,2015-09-08,2015-09-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,2,0.98
3678098,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
3125271,1,2015-10-05,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.88
8452150,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
78884,40,2011-03-15,2015-10-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.71
2197242,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2030700,34,2013-12-13,2015-10-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,1.47
5446094,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
7844028,18,2015-08-18,2015-10-30,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,6.59
714922,56,2012-11-12,2015-10-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,1.54
5277439,2,2015-06-15,2015-06-20,90.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.41
916328,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
9013018,0,,,,,,,,,,1.0,flexible,1.0,1.0,11,
8172768,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
9007809,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5641633,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
8170039,1,2015-10-06,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.91
2977241,4,2014-05-17,2015-03-18,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,0.22
4516994,5,2014-11-30,2015-04-12,68.0,8.0,6.0,8.0,8.0,10.0,7.0,0.0,moderate,1.0,1.0,1,0.44
878711,6,2013-10-15,2015-10-13,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,0.24
5568589,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
687469,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8017319,2,2015-09-06,2015-10-11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,0.94
7662548,18,2015-08-07,2015-11-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,5.74
4194649,5,2015-04-01,2015-11-02,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.68
3812057,28,2014-09-21,2015-10-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,8,2.03
5848344,20,2015-05-12,2015-10-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,8,3.33
1716310,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4511259,80,2014-11-10,2015-11-04,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,4,6.59
6291496,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
4557852,38,2015-01-31,2015-10-31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,4.06
4304606,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
3898107,64,2014-08-25,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,4.35
8446566,6,2015-10-08,2015-10-24,97.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,5.62
8606198,1,2015-10-03,2015-10-03,,,,,,,,1.0,flexible,1.0,1.0,1,0.81
8084479,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
3959496,10,2014-10-06,2015-09-28,89.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,strict,1.0,1.0,7,0.75
8985401,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1484462,98,2013-12-23,2015-11-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,4.29
8680984,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
357529,38,2012-03-17,2015-11-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.86
5257255,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4037342,19,2015-02-24,2015-10-26,91.0,9.0,10.0,10.0,9.0,9.0,9.0,1.0,moderate,1.0,1.0,2,2.22
1530739,1,2014-03-12,2014-03-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.05
4196178,3,2015-03-17,2015-10-12,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,2,0.38
8365492,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5618591,0,,,,,,,,,,0.0,moderate,1.0,1.0,2,
528338,188,2012-06-16,2015-10-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,4.55
179885,3,2011-09-19,2014-03-12,94.0,9.0,10.0,9.0,10.0,8.0,9.0,1.0,strict,1.0,1.0,1,0.06
5630122,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4174762,16,2014-10-08,2015-09-25,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,8,1.21
5143428,15,2015-02-24,2015-11-04,89.0,10.0,5.0,9.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,2,1.74
911955,84,2013-02-19,2015-10-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,8,2.54
4636272,2,2015-03-16,2015-05-30,100.0,10.0,10.0,10.0,,10.0,10.0,1.0,strict,1.0,1.0,1,0.25
668239,26,2013-03-06,2015-10-24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,0.8
4856999,1,2015-10-06,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,0.91
6792049,5,2015-08-02,2015-10-12,88.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.53
7707469,1,2015-10-05,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.88
5820783,32,2015-04-05,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,3,4.4
6310552,14,2015-05-19,2015-10-19,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,2.41
3991678,8,2015-01-04,2015-09-28,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,7,0.78
1703216,66,2013-10-29,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.67
8573094,1,2015-10-06,2015-10-06,80.0,10.0,8.0,10.0,6.0,10.0,8.0,0.0,flexible,1.0,1.0,1,0.88
78898,92,2011-03-16,2015-11-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,0.0,0.0,1,1.63
2367036,16,2014-02-14,2014-10-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.76
1721982,44,2014-07-07,2015-10-11,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,0.0,1,2.69
959630,63,2013-04-22,2015-10-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.03
731013,57,2013-03-14,2015-10-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,1.76
8342549,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
755576,5,2013-03-19,2015-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,0.16
2468321,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8191755,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
5298758,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
2495153,45,2014-03-15,2015-10-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.24
2832087,3,2015-07-18,2015-10-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,17,0.79
5210599,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
79335,28,2011-03-18,2015-10-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.49
964158,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
729337,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
776859,90,2013-03-13,2015-10-17,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,super_strict_30,1.0,1.0,10,2.78
8771198,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8616234,5,2015-10-05,2015-11-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,4.29
5649699,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5293137,12,2015-03-17,2015-08-16,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,3,1.52
1519279,10,2013-10-04,2015-11-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.39
2123078,6,2015-05-17,2015-10-12,93.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,1.02
5346714,9,2015-03-17,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,6,1.14
5354062,4,2015-07-06,2015-10-27,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.96
1673168,15,2014-09-29,2015-07-27,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,0.0,0.0,17,1.11
660425,68,2012-10-16,2015-10-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,1.82
617239,13,2012-10-22,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,0.35
5618324,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
4983068,1,2015-10-13,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.0
5337747,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5616151,0,,,,,,,,,,0.0,flexible,1.0,1.0,1,
8563035,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8542666,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3343508,3,2015-05-26,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.54
5848386,1,2015-11-01,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.0
2198261,1,2014-03-17,2014-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.05
1612438,10,2013-12-09,2015-10-13,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.43
5571528,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
4294094,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5489128,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4226143,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2339860,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8531713,1,2015-10-12,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.0
4217792,5,2014-10-06,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.38
120230,98,2011-08-16,2015-10-19,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,1,1.9
8031271,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
959270,87,2013-03-16,2015-11-02,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,0.0,1.0,1,2.7
4037161,4,2015-01-02,2015-06-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.39
271052,11,2012-03-13,2015-10-13,100.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,strict,1.0,1.0,1,0.25
5453733,8,2015-03-17,2015-10-26,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.02
949685,37,2013-03-13,2015-10-31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,strict,1.0,1.0,2,1.14
431722,15,2012-10-29,2015-10-26,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.41
9148079,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
4429501,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
8132299,6,2015-09-05,2015-10-19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,2.81
9181593,0,,,,,,,,,,1.0,flexible,1.0,1.0,3,
5385856,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
1677611,5,2014-10-14,2015-06-19,96.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,moderate,1.0,1.0,3,0.38
694315,1,2015-02-27,2015-02-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.12
5347870,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3032156,5,2014-05-26,2015-10-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.28
5344042,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2394931,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5446210,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
9178684,0,,,,,,,,,,1.0,strict,0.0,0.0,9,
983530,35,2013-03-18,2015-10-19,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,17,1.09
5603829,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
4164549,8,2014-11-04,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,0.65
560094,9,2012-10-01,2014-10-13,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.24
3967972,4,2015-09-13,2015-10-25,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.14
5969993,38,2015-04-19,2015-10-24,91.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,2,5.62
7146530,0,,,,,,,,,,1.0,strict,1.0,1.0,4,
592958,15,2013-03-15,2015-08-26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.46
7113855,4,2015-10-05,2015-10-20,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,3.53
7093307,1,2015-09-27,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.71
5606566,10,2015-03-23,2015-10-11,80.0,9.0,8.0,9.0,9.0,9.0,9.0,1.0,flexible,1.0,1.0,1,1.3
4943050,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1805494,12,2014-04-17,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,moderate,1.0,1.0,2,0.63
5508321,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8195314,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5606639,14,2015-04-30,2015-11-06,99.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,strict,1.0,1.0,1,2.19
1641726,6,2013-11-19,2015-10-04,93.0,9.0,9.0,9.0,10.0,10.0,8.0,1.0,strict,1.0,1.0,1,0.25
6032630,22,2015-05-25,2015-10-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,3.95
2460980,2,2014-03-12,2015-01-28,100.0,10.0,10.0,10.0,10.0,6.0,10.0,1.0,flexible,1.0,1.0,2,0.1
1641751,86,2013-10-09,2015-11-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,3.39
429368,3,2014-10-12,2015-03-21,67.0,9.0,10.0,9.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,2,0.23
4394323,4,2015-01-06,2015-10-05,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,0.39
232796,92,2011-12-14,2015-10-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,1.94
363944,8,2014-04-07,2015-09-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,0.41
2493870,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
7146933,1,2015-10-26,2015-10-26,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,3,1.0
2168813,4,2014-10-14,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.31
7900610,6,2015-09-07,2015-10-19,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.9
5606908,2,2015-04-22,2015-10-05,80.0,10.0,10.0,9.0,7.0,8.0,8.0,1.0,strict,0.0,0.0,1,0.3
8034224,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8293954,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8523350,2,2015-10-05,2015-10-11,80.0,9.0,7.0,9.0,9.0,9.0,7.0,0.0,flexible,1.0,1.0,2,1.76
8654439,1,2015-10-04,2015-10-04,100.0,8.0,8.0,10.0,10.0,8.0,8.0,0.0,moderate,1.0,1.0,1,0.86
7650036,4,2015-08-10,2015-10-13,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.33
5639819,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
200346,6,2012-03-13,2014-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,0.0,1,0.13
69303,11,2011-04-24,2015-04-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.2
3772126,7,2014-10-13,2015-10-26,97.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.54
364269,6,2012-03-19,2015-08-08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,0.14
4853490,7,2015-03-18,2015-10-29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.89
5410576,2,2015-03-19,2015-03-22,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.26
4156723,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
954116,106,2013-03-14,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,0.0,0.0,1,3.28
5279547,8,2015-03-23,2015-10-24,93.0,10.0,10.0,8.0,9.0,10.0,10.0,1.0,strict,1.0,1.0,7,1.04
5279595,23,2015-03-19,2015-10-02,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,7,2.95
4525951,3,2015-07-13,2015-11-02,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.76
1773482,4,2014-09-04,2015-09-08,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.28
8556482,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2452809,33,2014-09-15,2015-11-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,4,2.36
4233382,8,2014-10-01,2015-03-23,93.0,10.0,9.0,10.0,10.0,9.0,8.0,1.0,moderate,1.0,1.0,1,0.6
987113,26,2013-04-20,2015-10-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,3,0.84
3543027,4,2014-10-10,2015-07-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,0.3
692220,29,2012-10-08,2015-10-27,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.77
4263947,6,2015-03-29,2015-09-27,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,8,0.8
8523851,3,2015-09-27,2015-10-19,93.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,3,2.14
7868484,1,2015-09-21,2015-09-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,4,0.63
6000723,5,2015-05-09,2015-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.82
8687740,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5509268,13,2015-03-16,2015-10-26,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.65
825940,23,2013-03-13,2015-10-11,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,0.0,1,0.71
757919,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5411018,1,2015-03-21,2015-03-21,100.0,10.0,10.0,10.0,10.0,10.0,6.0,1.0,flexible,1.0,1.0,1,0.13
2461924,11,2015-03-14,2015-10-25,78.0,9.0,6.0,10.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,1.38
69810,218,2011-03-02,2015-04-01,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,0.0,0.0,1,3.82
8294659,2,2015-10-10,2015-10-11,80.0,8.0,7.0,10.0,10.0,9.0,8.0,0.0,flexible,1.0,1.0,1,2.0
5607722,6,2015-03-17,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.76
5148991,1,2015-03-18,2015-03-18,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,strict,1.0,1.0,1,0.13
5247395,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
4395437,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8032703,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
3478000,9,2014-11-03,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.73
2494970,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5706306,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5280351,11,2015-03-09,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,1.35
1906703,3,2014-04-29,2015-10-25,80.0,7.0,7.0,10.0,9.0,9.0,8.0,1.0,flexible,1.0,1.0,1,0.16
8557219,2,2015-10-07,2015-10-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,1.0,6,1.87
1273498,3,2013-08-08,2015-03-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,0.11
8502291,1,2015-10-05,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,0.88
6413,19,2009-12-14,2015-10-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.26
758470,4,2013-03-15,2015-08-18,80.0,7.0,7.0,8.0,7.0,10.0,7.0,1.0,strict,1.0,1.0,7,0.12
8098533,2,2015-10-05,2015-10-25,90.0,9.0,10.0,10.0,10.0,9.0,8.0,1.0,moderate,1.0,1.0,1,1.76
2265924,3,2014-03-13,2015-10-25,93.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.15
2483577,9,2014-03-10,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.44
7574368,1,2015-08-11,2015-08-11,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,0.34
7902053,2,2015-10-13,2015-10-27,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.0
4461416,45,2014-11-03,2015-06-01,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.65
8033151,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
5444476,2,2015-03-23,2015-10-06,60.0,7.0,6.0,10.0,10.0,6.0,6.0,1.0,flexible,1.0,1.0,1,0.26
8459272,1,2015-10-02,2015-10-02,,,,,,,,1.0,strict,1.0,1.0,4,0.81
7181375,0,,,,,,,,,,1.0,strict,1.0,1.0,4,
660547,0,,,,,,,,,,1.0,strict,1.0,1.0,7,
5706852,1,2015-03-23,2015-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
8590445,6,2015-10-06,2015-11-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,5.45
1741976,18,2013-10-07,2015-10-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.71
5674141,7,2015-03-23,2015-10-24,89.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,3,0.91
70825,4,2011-03-17,2015-03-18,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.07
6689988,2,2015-10-07,2015-10-12,80.0,8.0,5.0,9.0,10.0,9.0,8.0,0.0,strict,1.0,1.0,1,1.87
4429001,5,2015-03-18,2015-10-12,92.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,0.64
3749352,40,2014-09-01,2015-11-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.77
5434918,4,2015-05-13,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,7,0.67
3294079,4,2014-09-30,2015-05-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.3
6448,85,2011-09-06,2015-11-06,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,1.67
8131911,1,2015-10-14,2015-10-14,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,1.0
7771510,2,2015-10-04,2015-10-06,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,1.71
7116184,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
5445017,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2431340,5,2015-06-08,2015-10-05,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.98
1709478,2,2014-06-02,2015-04-26,90.0,10.0,8.0,10.0,9.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.11
